"","Seq1","Seq2","P.vals","CorrCoef","Domain1","Phylum1","Order1","Domain2","Phylum2","Order2","Link"
"150","MEND-TF-18S-258","MEND-TF-18S-256",0,0.617973129580593,"Eukaryota","Ciliophora","Oligotrichia","Eukaryota","Ciliophora","Oligotrichia","Euk-Euk"
"151","MEND-TF-18S-259","MEND-TF-18S-72",0,0.518711964285557,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"152","MEND-TF-18S-259","MEND-TF-18S-77",0,0.5462569695586,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"153","MEND-TF-18S-259","MEND-TF-18S-78",0,0.522005369257743,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"154","MEND-TF-18S-259","MEND-TF-18S-252",0,0.866682406763796,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Kathablepharidacea","Euk-Euk"
"155","MEND-TF-18S-259","MEND-TF-18S-269",0,0.663216165989892,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"156","MEND-TF-18S-259","MEND-TF-16S-685",0,0.509190064962951,"Eukaryota","Cryptophyta","Pyrenomonadales","Bacteria","Actinobacteria","Geodermatophilales","Euk-Bact"
"157","MEND-TF-18S-259","MEND-TF-16S-997",0,0.561253126506062,"Eukaryota","Cryptophyta","Pyrenomonadales","Bacteria","Cyanobacteria","Nostocales","Euk-Bact"
"158","MEND-TF-18S-261","MEND-TF-18S-246",0,0.848200721292621,"Eukaryota","Ciliophora","Sporadotrichida","Eukaryota","Ciliophora","Sporadotrichida","Euk-Euk"
"159","MEND-TF-18S-262","MEND-TF-18S-257",0,0.596677396571542,"Eukaryota","Ciliophora","Choreotrichida","Eukaryota","Ciliophora","Oligotrichia","Euk-Euk"
"160","MEND-TF-18S-263","MEND-TF-18S-271",0,0.540786542631328,"Eukaryota","Ciliophora","Choreotrichida","Eukaryota","Ciliophora","Choreotrichida","Euk-Euk"
"161","MEND-TF-18S-265","MEND-TF-16S-503",0,0.704275252981397,"Eukaryota","Alveolata","Gymnodiniales","Bacteria","Planctomycetes","Pirellulales","Euk-Bact"
"162","MEND-TF-18S-265","MEND-TF-16S-882",0,0.652260704244293,"Eukaryota","Alveolata","Gymnodiniales","Bacteria","Proteobacteria","Desulfuromonadales","Euk-Bact"
"163","MEND-TF-18S-268","MEND-TF-16S-946",0,0.691287427396036,"Eukaryota","Cryptophyta","Cryptomonadales","Bacteria","Proteobacteria","Rickettsiales","Euk-Bact"
"164","MEND-TF-18S-268","MEND-TF-16S-998",0,0.679615808885588,"Eukaryota","Cryptophyta","Cryptomonadales","Bacteria","Cyanobacteria","Pleurocapsales","Euk-Bact"
"165","MEND-TF-18S-269","MEND-TF-18S-72",0,0.805839623055338,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"166","MEND-TF-18S-269","MEND-TF-18S-77",0,0.904976703285029,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"167","MEND-TF-18S-269","MEND-TF-18S-78",0,0.824655196215735,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"168","MEND-TF-18S-269","MEND-TF-18S-259",0,0.663216165989892,"Eukaryota","Cryptophyta","Pyrenomonadales","Eukaryota","Cryptophyta","Pyrenomonadales","Euk-Euk"
"169","MEND-TF-18S-269","MEND-TF-16S-997",0,0.851138983505476,"Eukaryota","Cryptophyta","Pyrenomonadales","Bacteria","Cyanobacteria","Nostocales","Euk-Bact"
"170","MEND-TF-18S-271","MEND-TF-18S-263",0,0.540786542631328,"Eukaryota","Ciliophora","Choreotrichida","Eukaryota","Ciliophora","Choreotrichida","Euk-Euk"
"171","MEND-TF-18S-277","MEND-TF-16S-987",0,0.530126595718766,"Eukaryota","Ciliophora","Nassulida","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"172","MEND-TF-18S-277","MEND-TF-16S-864",0,0.568433514615668,"Eukaryota","Ciliophora","Nassulida","Bacteria","Bacteroidetes","Chitinophagales","Euk-Bact"
"173","MEND-TF-18S-277","MEND-TF-16S-866",0,0.624265777727743,"Eukaryota","Ciliophora","Nassulida","Bacteria","Bacteroidetes","Saprospirales","Euk-Bact"
"174","MEND-TF-18S-281","MEND-TF-16S-936",0,0.595205300292481,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Proteobacteria","Holosporales","Euk-Bact"
"175","MEND-TF-18S-281","MEND-TF-16S-967",0,0.610218426631312,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Cyanobacteria","Pseudanabaenales","Euk-Bact"
"176","MEND-TF-18S-281","MEND-TF-16S-1175",0,0.502818681566031,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Proteobacteria","Hyphomonadales","Euk-Bact"
"177","MEND-TF-18S-281","MEND-TF-16S-417",0,0.553366694397987,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Bacteroidetes","Chitinophagales","Euk-Bact"
"178","MEND-TF-18S-281","MEND-TF-16S-559",0,0.555705767933391,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Planctomycetes","Pirellulales","Euk-Bact"
"179","MEND-TF-18S-281","MEND-TF-16S-731",0,0.565737173260251,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Proteobacteria","Desulfuromonadales","Euk-Bact"
"180","MEND-TF-18S-281","MEND-TF-16S-891",0,0.680610664129041,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Proteobacteria","Hyphomicrobiales","Euk-Bact"
"181","MEND-TF-18S-281","MEND-TF-16S-905",0,0.60404118292506,"Eukaryota","Ciliophora","Choreotrichida","Bacteria","Chloroflexi","Caldilineales","Euk-Bact"
"182","MEND-TF-18S-290","MEND-TF-16S-378",0,0.561666465267116,"Eukaryota","Ciliophora","Peniculida","Bacteria","Proteobacteria","Nitrosomonadales","Euk-Bact"
"183","MEND-TF-18S-290","MEND-TF-16S-987",0,0.532490704742223,"Eukaryota","Ciliophora","Peniculida","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"184","MEND-TF-18S-290","MEND-TF-16S-161",0,0.585473753449157,"Eukaryota","Ciliophora","Peniculida","Bacteria","Proteobacteria","Myxococcales","Euk-Bact"
"185","MEND-TF-18S-290","MEND-TF-16S-856",0,0.62958315174812,"Eukaryota","Ciliophora","Peniculida","Bacteria","Bacteroidetes","Saprospirales","Euk-Bact"
"186","MEND-TF-18S-290","MEND-TF-16S-968",0,0.585630517950267,"Eukaryota","Ciliophora","Peniculida","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"187","MEND-TF-18S-290","MEND-TF-16S-980",0,0.538685094688472,"Eukaryota","Ciliophora","Peniculida","Bacteria","Proteobacteria","Rhodospirillales","Euk-Bact"
"188","MEND-TF-18S-295","MEND-TF-18S-29",0,0.53892543017732,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Eukaryota","Ciliophora","Ciliophora incertae sedis","Euk-Euk"
"189","MEND-TF-18S-295","MEND-TF-16S-802",0,0.552470314273152,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Actinobacteria","Acidimicrobiales","Euk-Bact"
"190","MEND-TF-18S-295","MEND-TF-16S-921",0,0.571897912650114,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Proteobacteria","Rickettsiales","Euk-Bact"
"191","MEND-TF-18S-295","MEND-TF-16S-982",0,0.560026299148843,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Proteobacteria","Rhodospirillales","Euk-Bact"
"192","MEND-TF-18S-295","MEND-TF-16S-1238",0,0.515369483254191,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Cyanobacteria","Synechococcales","Euk-Bact"
"193","MEND-TF-18S-295","MEND-TF-16S-185",0,0.533809845150099,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Verrucomicrobia","Verrucomicrobiales","Euk-Bact"
"194","MEND-TF-18S-295","MEND-TF-16S-504",0,0.518550017050314,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Planctomycetes","Pirellulales","Euk-Bact"
"195","MEND-TF-18S-295","MEND-TF-16S-1146",0,0.5496998558652,"Eukaryota","Ciliophora","Ciliophora incertae sedis","Bacteria","Chloroflexi","Chloroflexales","Euk-Bact"
"196","MEND-TF-18S-303","MEND-TF-18S-172",0,0.960600685460437,"Eukaryota","Chlorophyta","Chlamydomonadales","Eukaryota","Chlorophyta","Chlamydomonadales","Euk-Euk"
"197","MEND-TF-18S-303","MEND-TF-18S-256",0,0.506883492415332,"Eukaryota","Chlorophyta","Chlamydomonadales","Eukaryota","Ciliophora","Oligotrichia","Euk-Euk"
"198","MEND-TF-18S-303","MEND-TF-18S-257",0,0.564246055718586,"Eukaryota","Chlorophyta","Chlamydomonadales","Eukaryota","Ciliophora","Oligotrichia","Euk-Euk"
"199","MEND-TF-18S-303","MEND-TF-16S-563",0,0.500973351548188,"Eukaryota","Chlorophyta","Chlamydomonadales","Bacteria","Gemmatimonadetes","Gemmatimonadales","Euk-Bact"
"200","MEND-TF-18S-303","MEND-TF-16S-806",0,0.520279500162869,"Eukaryota","Chlorophyta","Chlamydomonadales","Bacteria","Bacteroidetes","Flavobacteriales","Euk-Bact"
"201","MEND-TF-18S-305","MEND-TF-18S-29",0,0.573282201725281,"Eukaryota","Ciliophora","Peniculida","Eukaryota","Ciliophora","Ciliophora incertae sedis","Euk-Euk"
"202","MEND-TF-18S-309","MEND-TF-18S-1",0,0.98116134065499,"Eukaryota","Bigyra","Bicosoecida","Eukaryota","Bigyra","Bicosoecida","Euk-Euk"
"203","MEND-TF-18S-309","MEND-TF-16S-235",0,0.680005539606,"Eukaryota","Bigyra","Bicosoecida","Bacteria","Verrucomicrobia","Verrucomicrobiales","Euk-Bact"
"204","MEND-TF-18S-309","MEND-TF-16S-1050",0,0.706695115403881,"Eukaryota","Bigyra","Bicosoecida","Bacteria","Proteobacteria","Caulobacterales","Euk-Bact"
"205","MEND-TF-18S-309","MEND-TF-16S-679",0,0.527538730367741,"Eukaryota","Bigyra","Bicosoecida","Bacteria","Bacteroidetes","Flavobacteriales","Euk-Bact"
"206","MEND-TF-18S-309","MEND-TF-16S-846",0,0.527852855127001,"Eukaryota","Bigyra","Bicosoecida","Bacteria","Armatimonadetes","Fimbriimonadales","Euk-Bact"
"207","MEND-TF-18S-312","MEND-TF-18S-110",0,0.606960334342052,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Arthropoda","Cyclopoida","Euk-Euk"
"208","MEND-TF-18S-312","MEND-TF-18S-113",0,0.568548920308643,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Arthropoda","Cyclopoida","Euk-Euk"
"209","MEND-TF-18S-315","MEND-TF-18S-317",0,0.675502689484483,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"210","MEND-TF-18S-316","MEND-TF-18S-317",0,0.653969149359465,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"211","MEND-TF-18S-316","MEND-TF-16S-987",0,0.573380826122915,"Eukaryota","Ciliophora","Sessilida","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"212","MEND-TF-18S-316","MEND-TF-16S-1029",0,0.54431855068859,"Eukaryota","Ciliophora","Sessilida","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"213","MEND-TF-18S-317","MEND-TF-18S-315",0,0.675502689484483,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"214","MEND-TF-18S-317","MEND-TF-18S-316",0,0.653969149359465,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"215","MEND-TF-18S-322","MEND-TF-18S-326",0,0.520620281349296,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"216","MEND-TF-18S-322","MEND-TF-18S-344",0,0.538176784646781,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Endogenida","Euk-Euk"
"217","MEND-TF-18S-326","MEND-TF-18S-322",0,0.520620281349296,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"218","MEND-TF-18S-326","MEND-TF-18S-344",0,0.563819575792613,"Eukaryota","Ciliophora","Sessilida","Eukaryota","Ciliophora","Endogenida","Euk-Euk"
"219","MEND-TF-18S-344","MEND-TF-18S-322",0,0.538176784646781,"Eukaryota","Ciliophora","Endogenida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"220","MEND-TF-18S-344","MEND-TF-18S-326",0,0.563819575792613,"Eukaryota","Ciliophora","Endogenida","Eukaryota","Ciliophora","Sessilida","Euk-Euk"
"221","MEND-TF-18S-350","MEND-TF-18S-121",0,0.778459993620531,"Eukaryota","Rotifera","Ploima","Eukaryota","Rotifera","Ploima","Euk-Euk"
"222","MEND-TF-18S-362","MEND-TF-16S-982",0,0.523153589312838,"Eukaryota","Ciliophora","Haptorida","Bacteria","Proteobacteria","Rhodospirillales","Euk-Bact"
"223","MEND-TF-18S-494","MEND-TF-18S-87",0,0.575740599191621,"Eukaryota","Alveolata","Peridiniales","Eukaryota","Cercozoa","Cryomonadida","Euk-Euk"
"224","MEND-TF-18S-494","MEND-TF-18S-172",0,0.54022091734256,"Eukaryota","Alveolata","Peridiniales","Eukaryota","Chlorophyta","Chlamydomonadales","Euk-Euk"
"225","MEND-TF-18S-494","MEND-TF-18S-252",0,0.517018115062201,"Eukaryota","Alveolata","Peridiniales","Eukaryota","Cryptophyta","Kathablepharidacea","Euk-Euk"
"226","MEND-TF-18S-494","MEND-TF-18S-256",0,0.604068080735757,"Eukaryota","Alveolata","Peridiniales","Eukaryota","Ciliophora","Oligotrichia","Euk-Euk"
"227","MEND-TF-18S-494","MEND-TF-16S-311",0,0.666168754996046,"Eukaryota","Alveolata","Peridiniales","Bacteria","Planctomycetes","Planctomycetales","Euk-Bact"
"228","MEND-TF-18S-494","MEND-TF-16S-541",0,0.532421725428189,"Eukaryota","Alveolata","Peridiniales","Bacteria","Bacteroidetes","Flavobacteriales","Euk-Bact"
"229","MEND-TF-18S-494","MEND-TF-16S-685",0,0.610010125913964,"Eukaryota","Alveolata","Peridiniales","Bacteria","Actinobacteria","Geodermatophilales","Euk-Bact"
"230","MEND-TF-18S-494","MEND-TF-16S-769",0,0.515041124318222,"Eukaryota","Alveolata","Peridiniales","Bacteria","Bacteroidetes","Flavobacteriales","Euk-Bact"
"231","MEND-TF-18S-494","MEND-TF-16S-806",0,0.606894798569491,"Eukaryota","Alveolata","Peridiniales","Bacteria","Bacteroidetes","Flavobacteriales","Euk-Bact"
"232","MEND-TF-18S-494","MEND-TF-16S-819",0,0.54204620221922,"Eukaryota","Alveolata","Peridiniales","Bacteria","Bacteroidetes","Saprospirales","Euk-Bact"
"233","MEND-TF-18S-494","MEND-TF-16S-1033",0,0.665743819755412,"Eukaryota","Alveolata","Peridiniales","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"234","MEND-TF-18S-494","MEND-TF-16S-1037",0,0.58050670116211,"Eukaryota","Alveolata","Peridiniales","Bacteria","Planctomycetes","Phycisphaerales","Euk-Bact"
"235","MEND-TF-18S-494","MEND-TF-16S-1136",0,0.536321054128292,"Eukaryota","Alveolata","Peridiniales","Bacteria","Proteobacteria","Rhodobacterales","Euk-Bact"
"236","MEND-TF-18S-494","MEND-TF-16S-1156",0,0.570433660491228,"Eukaryota","Alveolata","Peridiniales","Bacteria","Proteobacteria","Rhodobacterales","Euk-Bact"
"237","MEND-TF-18S-11","MEND-TF-16S-568",0,0.557250020479338,"Eukaryota","Cercozoa","Cercomonadida","Bacteria","Gemmatimonadetes","Gemmatimonadales","Euk-Bact"
"238","MEND-TF-18S-11","MEND-TF-16S-985",0,0.552420290813525,"Eukaryota","Cercozoa","Cercomonadida","Bacteria","Cyanobacteria","Chroococcales","Euk-Bact"
"239","MEND-TF-18S-11","MEND-TF-16S-662",0,0.596100050570403,"Eukaryota","Cercozoa","Cercomonadida","Bacteria","Bacteroidetes","Cytophagales","Euk-Bact"
"240","MEND-TF-18S-107","MEND-TF-16S-163",0,0.552205773382258,"Eukaryota","Endomyxa","Vampyrellida","Bacteria","Proteobacteria","Myxococcales","Euk-Bact"
"241","MEND-TF-18S-209","MEND-TF-16S-156",0,0.82235321453686,"Eukaryota","Stramenopiles","Hyphochytriomycetes","Bacteria","Proteobacteria","Sphingomonadales","Euk-Bact"
"242","MEND-TF-18S-251","MEND-TF-18S-38",0,0.627105889180386,"Eukaryota","Chlorophyta","Sphaeropleales","Eukaryota","Euglenozoa","Spirocuta","Euk-Euk"
"243","MEND-TF-18S-251","MEND-TF-18S-201",0,0.994710082926701,"Eukaryota","Chlorophyta","Sphaeropleales","Eukaryota","Chlorophyta","Sphaeropleales","Euk-Euk"
"244","MEND-TF-18S-251","MEND-TF-16S-253",0,0.56983460549825,"Eukaryota","Chlorophyta","Sphaeropleales","Bacteria","Proteobacteria","Aeromonadales","Euk-Bact"
"245","MEND-TF-18S-251","MEND-TF-16S-331",0,0.561399424137638,"Eukaryota","Chlorophyta","Sphaeropleales","Bacteria","Proteobacteria","Moraxellales","Euk-Bact"
"246","MEND-TF-18S-251","MEND-TF-16S-381",0,0.596501519688396,"Eukaryota","Chlorophyta","Sphaeropleales","Bacteria","Proteobacteria","Neisseriales","Euk-Bact"
"247","MEND-TF-18S-251","MEND-TF-16S-390",0,0.637759763380522,"Eukaryota","Chlorophyta","Sphaeropleales","Bacteria","Proteobacteria","Neisseriales","Euk-Bact"
"248","MEND-TF-18S-251","MEND-TF-16S-543",0,0.545966465100163,"Eukaryota","Chlorophyta","Sphaeropleales","Bacteria","Proteobacteria","Chromatiales","Euk-Bact"
"249","MEND-TF-18S-251","MEND-TF-16S-777",0,0.620771659734738,"Eukaryota","Chlorophyta","Sphaeropleales","Bacteria","Cyanobacteria","Oscillatoriales","Euk-Bact"
"250","MEND-TF-18S-274","MEND-TF-16S-418",0,0.531573966237715,"Eukaryota","Opisthokonta","Pirum","Bacteria","Proteobacteria","Burkholderiales","Euk-Bact"
"251","MEND-TF-18S-274","MEND-TF-16S-444",0,0.516815340556908,"Eukaryota","Opisthokonta","Pirum","Bacteria","Proteobacteria","Burkholderiales","Euk-Bact"
"252","MEND-TF-18S-274","MEND-TF-16S-860",0,0.564926713723916,"Eukaryota","Opisthokonta","Pirum","Bacteria","Bacteroidetes","Cytophagales","Euk-Bact"
"253","MEND-TF-18S-274","MEND-TF-16S-967",0,0.539421664016305,"Eukaryota","Opisthokonta","Pirum","Bacteria","Cyanobacteria","Pseudanabaenales","Euk-Bact"
"254","MEND-TF-18S-274","MEND-TF-16S-1050",0,0.515195185823496,"Eukaryota","Opisthokonta","Pirum","Bacteria","Proteobacteria","Caulobacterales","Euk-Bact"
"255","MEND-TF-18S-274","MEND-TF-16S-120",0,0.536390774277589,"Eukaryota","Opisthokonta","Pirum","Bacteria","Verrucomicrobia","Chthoniobacterales","Euk-Bact"
"256","MEND-TF-18S-274","MEND-TF-16S-731",0,0.577561607413864,"Eukaryota","Opisthokonta","Pirum","Bacteria","Proteobacteria","Desulfuromonadales","Euk-Bact"
"257","MEND-TF-18S-274","MEND-TF-16S-960",0,0.56153706425323,"Eukaryota","Opisthokonta","Pirum","Bacteria","Proteobacteria","Rhodospirillales","Euk-Bact"
"258","MEND-TF-18S-300","MEND-TF-16S-185",0,0.509269228574761,"Eukaryota","Ciliophora","Sessilida","Bacteria","Verrucomicrobia","Verrucomicrobiales","Euk-Bact"
"259","MEND-TF-18S-300","MEND-TF-16S-504",0,0.539418523355207,"Eukaryota","Ciliophora","Sessilida","Bacteria","Planctomycetes","Pirellulales","Euk-Bact"
"260","MEND-TF-18S-307","MEND-TF-16S-197",0,0.557922290107605,"Eukaryota","Apicomplexa","Coccidia","Bacteria","Proteobacteria","Myxococcales","Euk-Bact"
"261","MEND-TF-18S-307","MEND-TF-16S-1056",0,0.572636137237355,"Eukaryota","Apicomplexa","Coccidia","Bacteria","Cyanobacteria","Pleurocapsales","Euk-Bact"
"262","MEND-TF-18S-336","MEND-TF-16S-1013",0,0.582381523981212,"Eukaryota","Ciliophora","Heterotrichida","Bacteria","Cyanobacteria","Nostocales","Euk-Bact"
"263","MEND-TF-18S-336","MEND-TF-16S-972",0,0.746430793138129,"Eukaryota","Ciliophora","Heterotrichida","Bacteria","Cyanobacteria","Chroococcales","Euk-Bact"
"264","MEND-TF-18S-336","MEND-TF-16S-1000",0,0.54715382423622,"Eukaryota","Ciliophora","Heterotrichida","Bacteria","Cyanobacteria","Pseudanabaenales","Euk-Bact"
"265","MEND-TF-18S-366","MEND-TF-16S-425",0,0.549364232106656,"Eukaryota","Apicomplexa","Coccidia","Bacteria","Proteobacteria","Silvanigrellales","Euk-Bact"
"266","MEND-TF-18S-366","MEND-TF-16S-637",0,0.594574483051619,"Eukaryota","Apicomplexa","Coccidia","Bacteria","Acidobacteria","Blastocatellales","Euk-Bact"
"267","MEND-TF-18S-379","MEND-TF-18S-211",0,0.984987550073353,"Eukaryota","Cercozoa","unclassified Cercozoa","Eukaryota","Cercozoa","unclassified Cercozoa","Euk-Euk"
"268","MEND-TF-18S-379","MEND-TF-16S-412",0,0.516413750323853,"Eukaryota","Cercozoa","unclassified Cercozoa","Bacteria","Verrucomicrobia","Terrimicrobiales","Euk-Bact"
"269","MEND-TF-18S-461","MEND-TF-18S-162",0,0.991048948891269,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"270","MEND-TF-18S-461","MEND-TF-18S-491",0,0.993644252264585,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"271","MEND-TF-18S-461","MEND-TF-18S-557",0,0.992709023931469,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"272","MEND-TF-18S-491","MEND-TF-18S-162",0,0.992760690447594,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"273","MEND-TF-18S-491","MEND-TF-18S-461",0,0.993644252264585,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"274","MEND-TF-18S-491","MEND-TF-18S-557",0,0.994418715161119,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"275","MEND-TF-18S-557","MEND-TF-18S-162",0,0.99368903160864,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"276","MEND-TF-18S-557","MEND-TF-18S-461",0,0.992709023931469,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"277","MEND-TF-18S-557","MEND-TF-18S-491",0,0.994418715161119,"Eukaryota","Alveolata","Gonyaulacales","Eukaryota","Alveolata","Gonyaulacales","Euk-Euk"
"278","MEND-TF-16S-28","MEND-TF-18S-131",0,0.545256828070924,"Bacteria","Firmicutes","Bacillales","Eukaryota","Bigyra","Bicosoecida","Euk-Bact"
"279","MEND-TF-16S-28","MEND-TF-16S-971",0,0.552991026125338,"Bacteria","Firmicutes","Bacillales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"280","MEND-TF-16S-83","MEND-TF-18S-29",0,0.538724395525975,"Bacteria","Spirochaetes","Spirochaetales","Eukaryota","Ciliophora","Ciliophora incertae sedis","Euk-Bact"
"281","MEND-TF-16S-83","MEND-TF-18S-133",0,0.749521241713569,"Bacteria","Spirochaetes","Spirochaetales","Eukaryota","Ochrophyta","Aulacoseirales","Euk-Bact"
"282","MEND-TF-16S-83","MEND-TF-16S-1008",0,0.919801304828755,"Bacteria","Spirochaetes","Spirochaetales","Bacteria","Cyanobacteria","Synechococcales","Bact-Bact"
"283","MEND-TF-16S-83","MEND-TF-16S-637",0,0.520085931029185,"Bacteria","Spirochaetes","Spirochaetales","Bacteria","Acidobacteria","Blastocatellales","Bact-Bact"
"284","MEND-TF-16S-83","MEND-TF-16S-972",0,0.519351094392517,"Bacteria","Spirochaetes","Spirochaetales","Bacteria","Cyanobacteria","Chroococcales","Bact-Bact"
"285","MEND-TF-16S-83","MEND-TF-16S-1000",0,0.505896585271373,"Bacteria","Spirochaetes","Spirochaetales","Bacteria","Cyanobacteria","Pseudanabaenales","Bact-Bact"
"286","MEND-TF-16S-103","MEND-TF-18S-133",0,0.523967305044977,"Bacteria","Verrucomicrobia","Verrucomicrobiales","Eukaryota","Ochrophyta","Aulacoseirales","Euk-Bact"
